sensor,bucket,timestamp,value,type,sensor_encoded
kitchen_PIR,1_5_9,2024-11-04 10:28:34.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-04 10:29:22.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-04 10:30:21.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-04 10:30:35.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-04 10:30:48.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-04 10:35:12.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:25:45.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:25:58.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:26:08.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:26:40.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:27:15.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:27:26.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:27:34.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:30:29.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:31:01.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:31:08.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:31:17.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:31:43.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:33:17.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:33:35.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:33:54.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:34:11.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:34:23.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:34:36.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:34:57.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:35:17.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:35:39.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:35:58.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:36:11.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:36:31.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:36:40.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:36:52.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:37:08.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:37:24.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:39:22.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:39:47.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:40:13.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:41:02.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:42:48.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:43:14.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:44:10.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:44:25.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:44:56.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:45:20.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:45:39.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:45:48.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:46:16.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:46:35.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:46:47.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:46:59.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:47:24.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:47:45.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:48:14.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:48:28.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:49:22.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:49:48.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:50:21.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:50:36.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:50:56.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:51:23.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:51:41.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:52:00.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:52:09.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:52:38.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:52:50.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:53:06.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:53:32.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:54:14.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:54:27.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:54:52.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:55:04.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:55:15.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:55:27.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:56:08.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:56:19.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:56:30.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:56:40.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:57:09.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:57:20.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:57:34.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:57:51.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:58:10.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:58:22.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:58:35.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:59:06.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:59:28.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 16:59:54.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:00:15.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:00:35.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:00:47.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:00:58.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:01:10.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:01:17.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:01:44.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:01:57.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:02:15.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:02:26.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:02:42.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:02:55.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:03:09.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:03:26.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:03:55.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:04:39.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:04:51.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:05:08.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:05:19.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:05:30.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:05:41.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:05:55.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:06:17.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:06:46.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:07:08.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:07:17.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:07:31.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:07:47.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:08:10.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:08:23.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:08:32.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:08:51.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:09:18.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:09:33.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:09:42.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:10:04.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:10:12.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:10:19.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:10:31.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:10:43.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:10:53.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:11:18.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:11:28.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:12:43.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:13:10.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:13:26.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:13:37.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:13:51.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:14:03.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:14:27.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:14:35.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:14:49.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:14:59.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:15:16.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:15:32.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:15:49.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:16:05.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:16:16.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:16:28.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:16:42.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:16:58.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:17:10.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:17:24.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:17:39.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:17:49.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 17:18:11.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 18:55:50.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 18:56:00.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 18:56:10.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 18:56:33.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 18:56:42.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 18:57:21.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 18:57:37.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 18:58:12.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 18:58:44.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 18:58:56.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-06 18:59:19.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 15:39:25.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 15:39:48.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 15:40:13.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 15:40:41.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 15:42:20.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 15:42:47.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 15:43:22.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 15:44:44.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 15:45:09.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 15:45:38.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 15:45:53.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 15:46:13.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 15:46:37.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 15:47:06.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 15:47:26.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 15:47:36.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 15:48:21.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 15:48:52.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 15:49:44.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 15:49:58.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 15:51:39.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 15:52:01.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 15:52:19.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 15:52:36.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 15:53:21.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 15:53:41.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 15:54:39.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 15:55:04.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 15:55:20.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 15:55:52.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 15:57:09.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 15:57:42.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 15:57:57.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 15:58:14.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 15:59:15.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 15:59:44.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:01:00.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:02:00.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:02:17.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:02:48.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:03:08.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:03:23.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:04:38.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:15:07.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:15:38.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:17:07.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:17:46.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:18:07.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:23:56.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:24:13.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:25:27.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:26:04.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:26:34.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:27:13.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:28:39.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:29:13.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:30:12.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:31:43.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:32:17.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:32:42.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:33:08.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:33:50.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:34:02.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:34:17.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:34:40.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:35:00.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:35:32.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:35:51.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:36:21.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:37:19.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:38:05.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:38:20.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:38:43.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:39:04.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:39:17.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:40:04.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:40:41.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:40:54.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:41:29.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:41:48.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:42:40.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:43:33.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:44:46.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:46:05.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:46:34.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:49:15.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:54:35.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:54:56.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 16:58:56.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 17:00:04.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 17:01:30.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 17:02:33.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 17:03:32.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 17:03:49.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 17:05:55.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 17:06:23.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 17:12:41.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 17:13:19.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 17:14:56.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 17:15:07.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 17:17:20.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 17:17:44.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 17:18:00.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 17:18:33.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 17:20:23.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 17:51:10.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 17:51:25.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 17:52:43.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 17:53:31.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 17:54:14.000,kitchen,sensor,1
bathroom_PIR,1_3_6,2024-11-07 17:58:05.000,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-07 17:58:18.000,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-07 17:59:07.000,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-07 18:02:09.000,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-07 18:02:19.000,bathroom,sensor,0
kitchen_PIR,1_5_9,2024-11-07 18:02:30.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 18:07:35.000,kitchen,sensor,1
bathroom_PIR,1_3_6,2024-11-07 18:09:08.000,bathroom,sensor,0
livingroom_magnetic_switch,1_4_11,2024-11-07 18:10:23.000,livingroomdoor,sensor,3
kitchen_PIR,1_5_9,2024-11-07 18:10:52.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 18:11:00.000,kitchen,sensor,1
livingroom_magnetic_switch,1_4_11,2024-11-07 18:12:30.000,livingroomdoor,sensor,3
livingroom_magnetic_switch,1_4_11,2024-11-07 18:12:41.000,livingroomdoor,sensor,3
kitchen_PIR,1_5_9,2024-11-07 18:15:37.000,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-07 18:15:45.000,kitchen,sensor,1
livingroom_magnetic_switch,1_4_11,2024-11-07 18:23:07.000,livingroomdoor,sensor,3
livingroom_magnetic_switch,1_4_11,2024-11-07 18:24:37.000,livingroomdoor,sensor,3
livingroom_PIR,1_4_7,2024-11-07 18:25:21.000,livingroombedarea,sensor,2
livingroom_PIR,1_4_7,2024-11-07 18:25:49.000,livingroombedarea,sensor,2
livingroom_PIR,1_4_7,2024-11-07 18:26:40.000,livingroombedarea,sensor,2
livingroom_PIR,1_4_7,2024-11-07 18:27:55.000,livingroombedarea,sensor,2
livingroom_PIR,1_4_7,2024-11-07 18:28:44.000,livingroombedarea,sensor,2
livingroom_magnetic_switch,1_4_11,2024-11-07 18:29:50.000,livingroomdoor,sensor,3
livingroom_PIR,1_4_7,2024-11-07 18:33:55.000,livingroombedarea,sensor,2
livingroom_PIR,1_4_7,2024-11-07 18:34:40.000,livingroombedarea,sensor,2
livingroom_magnetic_switch,1_4_11,2024-11-07 18:37:44.000,livingroomdoor,sensor,3
livingroom_magnetic_switch,1_4_11,2024-11-07 18:40:07.000,livingroomdoor,sensor,3
livingroom_magnetic_switch,1_4_11,2024-11-07 18:40:35.000,livingroomdoor,sensor,3
kitchen_PIR,1_5_9,2024-11-07 18:40:49.000,kitchen,sensor,1
bathroom_PIR,1_3_6,2024-11-07 18:40:54.000,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-07 18:41:15.000,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-07 18:41:55.000,bathroom,sensor,0
livingroom_magnetic_switch,1_4_11,2024-11-07 18:42:03.000,livingroomdoor,sensor,3
bathroom_PIR,1_3_6,2024-11-07 18:42:06.000,bathroom,sensor,0
livingroom_magnetic_switch,1_4_11,2024-11-07 18:42:16.000,livingroomdoor,sensor,3
bathroom_PIR,1_3_6,2024-11-07 18:42:24.000,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-07 18:42:46.000,bathroom,sensor,0
livingroom_magnetic_switch,1_4_11,2024-11-07 18:42:59.000,livingroomdoor,sensor,3
livingroom_magnetic_switch,1_4_11,2024-11-07 18:43:12.000,livingroomdoor,sensor,3
livingroom_magnetic_switch,1_4_11,2024-11-07 18:43:19.000,livingroomdoor,sensor,3
livingroom_magnetic_switch,1_4_11,2024-11-07 18:43:38.000,livingroomdoor,sensor,3
livingroom_magnetic_switch,1_4_11,2024-11-07 18:43:51.000,livingroomdoor,sensor,3
livingroom_magnetic_switch,1_4_11,2024-11-07 18:45:49.000,livingroomdoor,sensor,3
livingroom_magnetic_switch,1_4_11,2024-11-07 18:46:00.000,livingroomdoor,sensor,3
livingroom_magnetic_switch,1_4_11,2024-11-07 18:46:08.000,livingroomdoor,sensor,3
livingroom_magnetic_switch,1_4_11,2024-11-07 18:46:47.000,livingroomdoor,sensor,3
livingroom_magnetic_switch,1_4_11,2024-11-07 18:46:52.000,livingroomdoor,sensor,3
livingroom_magnetic_switch,1_4_11,2024-11-07 18:47:05.000,livingroomdoor,sensor,3
livingroom_magnetic_switch,1_4_11,2024-11-07 18:47:17.000,livingroomdoor,sensor,3
livingroom_magnetic_switch,1_4_11,2024-11-07 18:47:26.000,livingroomdoor,sensor,3
livingroom_magnetic_switch,1_4_11,2024-11-07 18:47:41.000,livingroomdoor,sensor,3
livingroom_magnetic_switch,1_4_11,2024-11-07 18:48:43.000,livingroomdoor,sensor,3
livingroom_magnetic_switch,1_4_11,2024-11-07 18:48:48.000,livingroomdoor,sensor,3
livingroom_magnetic_switch,1_4_11,2024-11-07 18:49:22.000,livingroomdoor,sensor,3
livingroom_magnetic_switch,1_4_11,2024-11-07 18:49:35.000,livingroomdoor,sensor,3
livingroom_magnetic_switch,1_4_11,2024-11-07 18:50:16.000,livingroomdoor,sensor,3
livingroom_magnetic_switch,1_4_11,2024-11-07 18:50:25.000,livingroomdoor,sensor,3
livingroom_magnetic_switch,1_4_11,2024-11-07 18:50:43.000,livingroomdoor,sensor,3
livingroom_magnetic_switch,1_4_11,2024-11-07 18:50:51.000,livingroomdoor,sensor,3
livingroom_magnetic_switch,1_4_11,2024-11-07 18:50:56.000,livingroomdoor,sensor,3
